file_name,download_url,downloads,date,topic_name,category,post_url,post#
FOREX - Best Times to Trade Forex.pdf,/attachment/file/160665?d=1224706101,224,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297919#post2297919,2
FOREX - tech analysis good for all occasions.pdf,/attachment/file/160666?d=1224706101,224,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297919#post2297919,2
FOREX - Big Ben Breakout.pdf,/attachment/file/160668?d=1224706202,231,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297928#post2297928,4
FOREX - The Gartley Curve.pdf,/attachment/file/160669?d=1224706202,231,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297928#post2297928,4
FOREX - How-To-Draw-TrendLines (smart investor) May 2007.pdf,/attachment/file/160670?d=1224706231,231,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297928#post2297928,4
FOREX - Cashing-In-On-Short-Term-Currency-Trends.pdf,/attachment/file/160671?d=1224706231,231,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297928#post2297928,4
FOREX - Currency 'Personalities' 2.pdf,/attachment/file/161097?d=1224787133,312,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2300526#post2300526,11
FOREX - TDTL[1].pdf,/attachment/file/161840?d=1224962336,204,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2304499#post2304499,12
FOREX - How-To-Draw-TrendLines (smart investor) May 2007.pdf,/attachment/file/161841?d=1224962336,204,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2304499#post2304499,12
FOREX - The Trader's Alternative (TAS&C).pdf,/attachment/file/163299?d=1225306000,213,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2313289#post2313289,15
userindicator.mq4,/attachment/file/161898?d=1225003865,289,"FirstPost:Oct 26, 2008 12:51pmOct 26, 2008 12:51pm",Passing Array Elements Between Arrays.,Rookie Talk,https://www.forexfactory.com/thread/119571-passing-array-elements-between-arrays,1
FOREX - TDTL[1].pdf,/attachment/file/160657?d=1224705420,1169,"FirstPost:Jun 3, 2006 10:00amJun 3, 2006 10:00am",Recommend an ebook on trendlines....,Rookie Talk,https://www.forexfactory.com/thread/post/2297897#post2297897,10
FOREX - How-To-Draw-TrendLines (smart investor) May 2007.pdf,/attachment/file/160658?d=1224705420,1169,"FirstPost:Jun 3, 2006 10:00amJun 3, 2006 10:00am",Recommend an ebook on trendlines....,Rookie Talk,https://www.forexfactory.com/thread/post/2297897#post2297897,10
MACDTraditional.ex4,/attachment/file/157303?d=1223954761,184,"FirstPost:Oct 14, 2008 9:02amOct 14, 2008 9:02am",Confusion about MACD,Rookie Talk,https://www.forexfactory.com/thread/post/2278508#post2278508,2
Simple Fibonacci Trading Basics.pdf,/attachment/file/156279?d=1223634537,2443,"FirstPost:Oct 10, 2008 2:29pmOct 10, 2008 2:29pm",Fibonacci levels,Rookie Talk,https://www.forexfactory.com/thread/post/2272443#post2272443,3
ActionAlert.mq4,/attachment/file/148486?d=1221552470,459,"FirstPost:Sep 16, 2008 1:29pmSep 16, 2008 1:29pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2221589#post2221589,2
Summary 26-09.doc,/attachment/file/151814?d=1222439671,538,"Sep 22, 2008 11:54pmSep 22, 2008 11:54pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2244448#post2244448,39
DetailedStatement.zip,/attachment/file/151817?d=1222439929,538,"Sep 22, 2008 11:54pmSep 22, 2008 11:54pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2244448#post2244448,39
Summary 29-09.doc,/attachment/file/152407?d=1222673085,302,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2247131#post2247131,41
DetailedStatement.zip,/attachment/file/152410?d=1222673144,302,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2247131#post2247131,41
Summary 30-09.doc,/attachment/file/152756?d=1222760901,247,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2249933#post2249933,43
DetailedStatement.zip,/attachment/file/152757?d=1222760901,247,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2249933#post2249933,43
DetailedStatement.zip,/attachment/file/153184?d=1222847262,240,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2252287#post2252287,45
Summary 01-10.doc,/attachment/file/153185?d=1222847262,240,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2252287#post2252287,45
Summary 02-10.doc,/attachment/file/153645?d=1222934508,215,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2255003#post2255003,47
DetailedStatement.zip,/attachment/file/153646?d=1222934524,215,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2255003#post2255003,47
Summary 03-10.doc,/attachment/file/154136?d=1223033880,308,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2257686#post2257686,51
DetailedStatement.zip,/attachment/file/154137?d=1223033880,308,"Sep 29, 2008 1:26pmSep 29, 2008 1:26pm",Promising system?,Rookie Talk,https://www.forexfactory.com/thread/post/2257686#post2257686,51
FOREX - Currency 'Personalities' 2.pdf,/attachment/file/126169?d=1214883235,281,"Jun 30, 2008 6:26pmJun 30, 2008 6:26pm",I really need a simple system,Rookie Talk,https://www.forexfactory.com/thread/post/2084618#post2084618,24
AOwInputs.ex4,/attachment/file/113128?d=1210958468,991,"FirstPost:May 16, 2008 11:26pmMay 16, 2008 11:26pm",my Anytimeframe but made for scalping simple yet effective supermethod,Rookie Talk,https://www.forexfactory.com/thread/86900-my-anytimeframe-but-made-for-scalping-simple-yet,1
Traders Dynamic Index VISUAL ALERTS.mq4,/attachment/file/113129?d=1210958479,991,"FirstPost:May 16, 2008 11:26pmMay 16, 2008 11:26pm",my Anytimeframe but made for scalping simple yet effective supermethod,Rookie Talk,https://www.forexfactory.com/thread/86900-my-anytimeframe-but-made-for-scalping-simple-yet,1
MACD+MA.mq4,/attachment/file/62859?d=1193957133,348,"FirstPost:Nov 1, 2007 5:14pmNov 1, 2007 5:14pm",Sure Method = Real Money,Rookie Talk,https://www.forexfactory.com/thread/post/1694345#post1694345,18
Draw_History.ex4,/attachment/file/152032?d=1222535483,272,"FirstPost:Sep 27, 2008 11:12pmSep 27, 2008 11:12pm",Account History Indicator,Rookie Talk,https://www.forexfactory.com/thread/109637-account-history-indicator,1
BPS System.doc,/attachment/file/95583?d=1205690169,505,"FirstPost:Mar 16, 2008 11:56pmMar 16, 2008 11:56pm",Bar Pivot System,Rookie Talk,https://www.forexfactory.com/thread/75681-bar-pivot-system,1
DetailedStatement.zip,/attachment/file/96212?d=1205880770,309,"FirstPost:Mar 16, 2008 11:56pmMar 16, 2008 11:56pm",Bar Pivot System,Rookie Talk,https://www.forexfactory.com/thread/post/1911058#post1911058,2
10p3v0.02 No Indi.mq4,/attachment/file/99966?d=1207167623,273,"FirstPost:Mar 16, 2008 11:56pmMar 16, 2008 11:56pm",Bar Pivot System,Rookie Talk,https://www.forexfactory.com/thread/post/1934109#post1934109,6
MM DD v3.xls,/attachment/file/151169?d=1222284742,225,"FirstPost:Mar 16, 2008 11:56pmMar 16, 2008 11:56pm",Bar Pivot System,Rookie Talk,https://www.forexfactory.com/thread/post/2240187#post2240187,7
PEA2.mq4,/attachment/file/151971?d=1222505214,250,"FirstPost:Mar 16, 2008 11:56pmMar 16, 2008 11:56pm",Bar Pivot System,Rookie Talk,https://www.forexfactory.com/thread/post/2245236#post2245236,8
forex-scalping.zip,/attachment/file/149650?d=1221828358,14765,"FirstPost:Sep 19, 2008 2:57pmSep 19, 2008 2:57pm",Scalper,Rookie Talk,https://www.forexfactory.com/thread/post/2230523#post2230523,4
GBPJPY BREAKOUT CALCUALTOR.xls,/attachment/file/125641?d=1214672744,450,"Jun 28, 2008 8:05pmJun 28, 2008 8:05pm",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2080747#post2080747,42
Daily Breakout GBPJPY.xls,/attachment/file/125762?d=1214763965,439,"Jun 28, 2008 8:05pmJun 28, 2008 8:05pm",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2081602#post2081602,48
MIO_EAv1.0.ex4,/attachment/file/135484?d=1217529843,187,"Jul 31, 2008 2:28pmJul 31, 2008 2:28pm",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2140302#post2140302,166
MIO_EAv1.1.ex4,/attachment/file/137932?d=1218167550,181,"Aug 8, 2008 9:52amAug 8, 2008 9:52am",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2154022#post2154022,201
Aus Pivot.mq4,/attachment/file/144708?d=1220325128,231,"Aug 29, 2008 6:57pmAug 29, 2008 6:57pm",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2195569#post2195569,376
Aus Pivot.ex4,/attachment/file/144709?d=1220325128,231,"Aug 29, 2008 6:57pmAug 29, 2008 6:57pm",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2195569#post2195569,376
gbpjpy50 daily1.xls,/attachment/file/145188?d=1220457870,283,"Sep 3, 2008 1:15pmSep 3, 2008 1:15pm",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2198668#post2198668,386
gbpjpy50 daily1.xls,/attachment/file/148810?d=1221646970,240,"Sep 15, 2008 3:11amSep 15, 2008 3:11am",GBPJPY 50 Pips daily,Rookie Talk,https://www.forexfactory.com/thread/post/2224621#post2224621,428
1st place_aug 2008.pdf,/attachment/file/149888?d=1221940164,497,"FirstPost:Sep 20, 2008 6:41pmSep 20, 2008 6:41pm",Turning US$300 into $10k in a month... is it possible?,Rookie Talk,https://www.forexfactory.com/thread/post/2232021#post2232021,12
MakeGridIntro.pdf,/attachment/file/147642?d=1221231546,462,"FirstPost:Sep 12, 2008 8:23pmSep 12, 2008 8:23pm",MakeGrid193 Help me,Rookie Talk,https://www.forexfactory.com/thread/post/2216353#post2216353,2
turtlerules.pdf,/attachment/file/148477?d=1221546006,843,"FirstPost:Sep 16, 2008 12:20pmSep 16, 2008 12:20pm",Original Turtle Trading Rules,Rookie Talk,https://www.forexfactory.com/thread/106583-original-turtle-trading-rules,1
SDX-TzPivots.mq4,/attachment/file/144543?d=1220274292,393,"FirstPost:Sep 1, 2008 6:39pmSep 1, 2008 6:39pm",PIVOT POINTS,Rookie Talk,https://www.forexfactory.com/thread/post/2194388#post2194388,2
#Signal_Bars_v6.ex4,/attachment/file/142175?d=1219422334,245,"FirstPost:Aug 22, 2008 7:05pmAug 22, 2008 7:05pm",Need help with my simple system,Rookie Talk,https://www.forexfactory.com/thread/post/2180004#post2180004,8
tradingreport.xls,/attachment/file/143762?d=1219934760,261,"FirstPost:Aug 28, 2008 8:48pmAug 28, 2008 8:48pm",My best trade ever,Rookie Talk,https://www.forexfactory.com/thread/103303-my-best-trade-ever,1
Fisher_m11.mq4,/attachment/file/142691?d=1219681260,492,"FirstPost:Aug 25, 2008 10:22pmAug 25, 2008 10:22pm",Single most effective indicator,Rookie Talk,https://www.forexfactory.com/thread/102716-single-most-effective-indicator,1
Vegas1hr.mq4,/attachment/file/142619?d=1219660578,334,"FirstPost:Aug 23, 2008 5:55pmAug 23, 2008 5:55pm",The Difference Between Fibonacci Levels?,Rookie Talk,https://www.forexfactory.com/thread/post/2182391#post2182391,2
Arbitrage EA.mq4,/attachment/file/142312?d=1219529705,301,"FirstPost:Aug 24, 2008 2:23amAug 24, 2008 2:23am",What are the most consistent EAs ?????,Rookie Talk,https://www.forexfactory.com/thread/post/2180872#post2180872,4
MM DD v2.1.xls,/attachment/file/141494?d=1219261046,255,"FirstPost:Aug 20, 2008 8:54pmAug 20, 2008 8:54pm",I have 9 losses in row. Best MM ?,Rookie Talk,https://www.forexfactory.com/thread/post/2175693#post2175693,14
TDTL.pdf,/attachment/file/140336?d=1218845325,3211,"FirstPost:Aug 15, 2008 7:47pmAug 15, 2008 7:47pm",books for drawing trendlines???,Rookie Talk,https://www.forexfactory.com/thread/post/2168598#post2168598,4
i-Breakeven_EqPips.zip,/attachment/file/138304?d=1218267915,274,"FirstPost:Aug 8, 2008 8:46amAug 8, 2008 8:46am",An EA that shows pips total?,Rookie Talk,https://www.forexfactory.com/thread/post/2156329#post2156329,6
Server Times - Summer.pdf,/attachment/file/138049?d=1218193027,187,"FirstPost:Aug 8, 2008 10:02amAug 8, 2008 10:02am",question from a newbee,Rookie Talk,https://www.forexfactory.com/thread/post/2154814#post2154814,5
FTW Chris Lori FXF nov 07.pdf,/attachment/file/70989?d=1196902129,4784,"FirstPost:Dec 6, 2007 6:49amDec 6, 2007 6:49am",CTA e-book on Trading Psychology,Rookie Talk,https://www.forexfactory.com/thread/59330-cta-e-book-on-trading-psychology,1
feelthefx-oldtrades.doc,/attachment/file/119183?d=1212699814,413,"Edited 2:44amJun 6, 2008 2:41am|Edited                    2:44am",Just some food for thought...,Rookie Talk,https://www.forexfactory.com/thread/post/2039931#post2039931,22
FXAccuCharts_indicators.zip,/attachment/file/121685?d=1213515766,193,"Edited 2:44amJun 6, 2008 2:41am|Edited                    2:44am",Just some food for thought...,Rookie Talk,https://www.forexfactory.com/thread/post/2056093#post2056093,30
LotsSize.mq4,/attachment/file/124338?d=1214323848,254,"FirstPost:Jun 24, 2008 12:12pmJun 24, 2008 12:12pm",Money Management question,Rookie Talk,https://www.forexfactory.com/thread/post/2072493#post2072493,5
Daily.mq4,/attachment/file/132601?d=1216814771,252,"FirstPost:Jul 22, 2008 1:07pmJul 22, 2008 1:07pm",daily IB system in need of some input,Rookie Talk,https://www.forexfactory.com/thread/post/2121728#post2121728,4
TFX_TrendBars.ex4,/attachment/file/30352?d=1178141484,552,"FirstPost:May 2, 2007 8:32pmMay 2, 2007 8:32pm",Just going with the trend,Rookie Talk,https://www.forexfactory.com/thread/post/1431171#post1431171,3
FOREX - Volatility Patterns 40-100 pips per trade.pdf,/attachment/file/123648?d=1214059633,662,"FirstPost:Jan 1, 2007 1:21pmJan 1, 2007 1:21pm",GBPJPY and EURJPY,Rookie Talk,https://www.forexfactory.com/thread/post/2067946#post2067946,5
PriceAction AHA 0_2.mq4,/attachment/file/123379?d=1213960257,468,"FirstPost:Jun 20, 2008 5:21pmJun 20, 2008 5:21pm",Any pin will do?,Rookie Talk,https://www.forexfactory.com/thread/92593-any-pin-will-do,1
Price_Action_1.1.ex4,/attachment/file/123380?d=1213960257,468,"FirstPost:Jun 20, 2008 5:21pmJun 20, 2008 5:21pm",Any pin will do?,Rookie Talk,https://www.forexfactory.com/thread/92593-any-pin-will-do,1
Time Cycles.doc,/attachment/file/127009?d=1215078857,343,"Edited Jun 26, 2008 3:53amJun 25, 2008 9:28am|Edited                    Jun 26, 2008 3:53am",Any pin will do?,Rookie Talk,https://www.forexfactory.com/thread/post/2089636#post2089636,77
BBFibo.mq4,/attachment/file/127536?d=1215251336,267,"Jul 5, 2008 12:05amJul 5, 2008 12:05am",Any pin will do?,Rookie Talk,https://www.forexfactory.com/thread/post/2092784#post2092784,85
#MTF BBFibo.mq4,/attachment/file/127537?d=1215251357,267,"Jul 5, 2008 12:05amJul 5, 2008 12:05am",Any pin will do?,Rookie Talk,https://www.forexfactory.com/thread/post/2092784#post2092784,85
ebb%20seminar%20final.pdf,/attachment/file/127650?d=1215353198,962,"Jul 5, 2008 12:05amJul 5, 2008 12:05am",Any pin will do?,Rookie Talk,https://www.forexfactory.com/thread/post/2093455#post2093455,88
SDX-_8h-TEST.mq4,/attachment/file/127831?d=1215416719,306,"FirstPost:Jul 7, 2008 1:39pmJul 7, 2008 1:39pm",Rankor Breakout,Rookie Talk,https://www.forexfactory.com/thread/post/2094425#post2094425,3
RankorBreakoutEA.ex4,/attachment/file/128255?d=1215508729,204,"FirstPost:Jul 7, 2008 1:39pmJul 7, 2008 1:39pm",Rankor Breakout,Rookie Talk,https://www.forexfactory.com/thread/post/2096731#post2096731,20
StrategyTester.pdf,/attachment/file/128268?d=1215511731,262,"Jul 8, 2008 3:44pmJul 8, 2008 3:44pm",Rankor Breakout,Rookie Talk,https://www.forexfactory.com/thread/post/2096828#post2096828,22
RankorBreakoutEA.ex4,/attachment/file/128272?d=1215512177,135,"Jul 8, 2008 3:44pmJul 8, 2008 3:44pm",Rankor Breakout,Rookie Talk,https://www.forexfactory.com/thread/post/2096851#post2096851,23
RankorBreakoutEA.ex4,/attachment/file/128291?d=1215514943,193,"Jul 8, 2008 3:44pmJul 8, 2008 3:44pm",Rankor Breakout,Rookie Talk,https://www.forexfactory.com/thread/post/2096920#post2096920,33
Murrey_Math_Lines-2.mq4,/attachment/file/25943?d=1174324367,235,"Mar 20, 2007 12:16amMar 20, 2007 12:16am",Honest answers please! Are you successful trading on Forex or not?,Rookie Talk,https://www.forexfactory.com/thread/post/248178#post248178,81
Pivot.mq4,/attachment/file/76780?d=1199693282,427,"FirstPost:Apr 10, 2006 5:15pmApr 10, 2006 5:15pm",Can someone please guide/teach me about support/resistance lines?,Rookie Talk,https://www.forexfactory.com/thread/post/1787855#post1787855,7
SDX-SweetSpots.mq4,/attachment/file/78727?d=1200240560,525,"FirstPost:Apr 10, 2006 5:15pmApr 10, 2006 5:15pm",Can someone please guide/teach me about support/resistance lines?,Rookie Talk,https://www.forexfactory.com/thread/post/1799448#post1799448,9
354- Support & Resistance.doc,/attachment/file/97888?d=1206526391,3202,"FirstPost:Apr 10, 2006 5:15pmApr 10, 2006 5:15pm",Can someone please guide/teach me about support/resistance lines?,Rookie Talk,https://www.forexfactory.com/thread/post/1921765#post1921765,13
Mouteki- TDMark_2Bar.mq4,/attachment/file/97889?d=1206526472,3202,"FirstPost:Apr 10, 2006 5:15pmApr 10, 2006 5:15pm",Can someone please guide/teach me about support/resistance lines?,Rookie Talk,https://www.forexfactory.com/thread/post/1921765#post1921765,13
FOREX - TDTL[1].pdf,/attachment/file/127554?d=1215270830,427,"FirstPost:Apr 10, 2006 5:15pmApr 10, 2006 5:15pm",Can someone please guide/teach me about support/resistance lines?,Rookie Talk,https://www.forexfactory.com/thread/post/2092925#post2092925,16
periodcon.mq4,/attachment/file/127530?d=1215248135,367,"FirstPost:Jun 27, 2008 8:15pmJun 27, 2008 8:15pm",2 day price action,Rookie Talk,https://www.forexfactory.com/thread/post/2092773#post2092773,9
